state,district,election_year,cand_fname,cand_lname,vote_percent_primary,vote_percent_general,winner_primary,winner_general,ran_primary,ran_general,primary_contested,general_contested,primary_contested_reconciled,general_contested_reconciled,uncontested_prim_final,uncontested_gen_final,election_unique_identifier,candidate_unique_identifier,abb,district_unique_identifier,counties_total,city_election_outliers,year_state_district_unique_identifier,cand_gender,incum_chall,party,vote_count_general,vote_count_primary
Kentucky,52,2018,Richard,Kemp,56.22,100,W,W,Y,Y,contested,uncontested,contested,uncontested,0,1,ky-52-2018-kemp,ky-kemp-richard,KY,ky-52,Graves,NA,2018-ky-52,M,C,Dem,9418,2612
Kentucky,52,2018,David,Hargrove,43.78,NA,L,NA,Y,N,contested,other,contested,did_not_run,0,0,ky-52-2018-hargrove,ky-hargrove-david,KY,ky-52,Graves,NA,2018-ky-52,M,I,Dem,NA,2034
Kentucky,53,2018,Laura,Witt,NA,100,W,W,SKIP,Y,uncontested,uncontested,uncontested,uncontested,1,1,ky-53-2018-witt,ky-witt-laura,KY,ky-53,"Anderson, Shelby, Spencer",NA,2018-ky-53,F,I,Rep,27789,NA
Kentucky,54,2018,Linda,Smith,32.35,NA,L,NA,Y,N,contested,other,contested,did_not_run,0,0,ky-54-2018-smith,ky-smith-linda,KY,ky-54,"Boone, Gallatin",NA,2018-ky-54,F,I,Rep,NA,3394
Kentucky,54,2018,Louis,Kelly,67.65,100,W,W,Y,Y,contested,uncontested,contested,uncontested,0,1,ky-54-2018-kelly,ky-kelly-louis,KY,ky-54,"Boone, Gallatin",NA,2018-ky-54,M,C,Rep,34562,7097
Kentucky,55,2018,Bailey,Taylor,52.84,100,W,W,Y,Y,contested,uncontested,contested,uncontested,0,1,ky-55-2018-taylor,ky-taylor-bailey,KY,ky-55,Bullitt,NA,2018-ky-55,M,O,Rep,21377,2621
Kentucky,55,2018,Shelly,Alvey,47.16,NA,L,NA,Y,N,contested,other,contested,did_not_run,0,0,ky-55-2018-alvey,ky-alvey-shelly,KY,ky-55,Bullitt,NA,2018-ky-55,F,O,Rep,NA,2339
Kentucky,56,2018,Carrie,Ovey-Wiggins,NA,100,W,W,SKIP,Y,uncontested,uncontested,uncontested,uncontested,1,1,ky-56-2018-ovey-wiggins,ky-ovey-wiggins-carrie,KY,ky-56,"Caldwell, Livingston, Lyon, Trigg",NA,2018-ky-56,F,I,Dem,12619,NA
Kentucky,57,2018,Matthew,Leveridge,NA,100,W,W,SKIP,Y,uncontested,uncontested,uncontested,uncontested,1,1,ky-57-2018-leveridge,ky-leveridge-matthew,KY,ky-57,"Russell, Wayne",NA,2018-ky-57,M,I,Rep,10457,NA
Kentucky,6,2018,Bruce,Kuegel,NA,100,W,W,SKIP,Y,uncontested,uncontested,uncontested,uncontested,1,1,ky-06-2018-kuegel,ky-kuegel-bruce,KY,ky-06,Daviess,NA,2018-ky-06,M,I,Dem,23961,NA
Kentucky,7,2018,Neil,Kerr,51.61,62.32,W,W,Y,Y,contested,contested,contested,contested,0,0,ky-07-2018-kerr,ky-kerr-neil,KY,ky-07,"Logan, Todd",NA,2018-ky-07,M,C,Rep,7946,898
Kentucky,7,2018,Joel,Hendricks,48.39,NA,L,NA,Y,N,contested,other,contested,did_not_run,0,0,ky-07-2018-hendricks,ky-hendricks-joe,KY,ky-07,"Logan, Todd",NA,2018-ky-07,M,C,Rep,NA,842
Kentucky,7,2018,Justin,Crocker,NA,37.68,W,L,SKIP,Y,uncontested,contested,uncontested,contested,1,0,ky-07-2018-crocker,ky-crocker-justin,KY,ky-07,"Logan, Todd",NA,2018-ky-07,M,I,Dem,4804,NA
Kentucky,8,2018,Christopher,Cohron,NA,100,W,W,SKIP,Y,uncontested,uncontested,uncontested,uncontested,1,1,ky-08-2018-cohron,ky-cohron-christopher,KY,ky-08,Warren,NA,2018-ky-08,M,I,Dem,27232,NA
Kentucky,9,2018,Shane,Young,NA,100,W,W,SKIP,Y,uncontested,uncontested,uncontested,uncontested,1,1,ky-09-2018-young,ky-young-shane,KY,ky-09,Hardin,NA,2018-ky-09,M,I,Dem,21637,NA
Louisiana,1,2020,Patricia,Gilley,36,36.15,NA,L,N,Y,contested,other,contested,contested,0,0,la-01-2020-gilley,la-gilley-patricia,LA,la-01,Caddo,NA,2020-la-01,F,C,Dem,32072,NA
Louisiana,1,2020,James,Stewart,64,63.85,NA,W,N,Y,contested,uncontested,contested,uncontested,0,1,la-01-2020-stewart,la-stewart-james,LA,la-01,Caddo,NA,2020-la-01,M,I,Dem,56648,NA
Louisiana,12,2020,Charles,Riddle,NA,51.14,NA,W,N,Y,contested,uncontested,contested,uncontested,0,1,la-12-2020-riddle-iii,la-riddle-iii-charles,LA,la-12,Avoyelles,NA,2020-la-12,M,I,Dem,8129,NA
Louisiana,12,2020,Barry,Laiche,49,48.86,NA,L,N,Y,contested,other,contested,contested,0,0,la-12-2020-laiche,la-laiche-barry,LA,la-12,Avoyelles,NA,2020-la-12,M,C,Rep,7767,NA
Louisiana,14,2020,Christian,Chesson,32,31.62,NA,L,N,Y,contested,other,contested,contested,0,0,la-14-2020-chesson,la-chesson-christian,LA,la-14,Calcasieu,NA,2020-la-14,M,O,Dem,25053,NA
Louisiana,14,2020,Stephen,Dwight,68,68.38,NA,W,N,Y,contested,uncontested,contested,uncontested,0,1,la-14-2020-dwight,la-dwight-stephen,LA,la-14,Calcasieu,NA,2020-la-14,M,O,Rep,54167,NA
Louisiana,15,2020,Daniel,Landry,NA,37.43,NA,L,N,Y,contested,uncontested,contested,uncontested,0,1,la-15-2020-landry,la-landry-donald,LA,la-15,"Acadia, Lafayette, Vermillion",NA,2020-la-15,M,O,Rep,57339,NA
Louisiana,15,2020,Donald,Landry,68,62.57,NA,W,N,Y,contested,uncontested,contested,uncontested,0,1,la-15-2020-landry,la-landry-donald,LA,la-15,"Acadia, Lafayette, Vermillion",NA,2020-la-15,M,O,Rep,95861,NA
Louisiana,16,2020,Bo,Duhe,68,67.55,NA,W,N,Y,contested,uncontested,contested,uncontested,0,1,la-16-2020-duhe,la-duhe-bo,LA,la-16,"St. Martin, Iberia, St. Mary",NA,2020-la-16,M,I,Rep,52896,NA
Louisiana,16,2020,Lori,Landry,32,32.45,NA,L,N,Y,contested,other,contested,contested,0,0,la-16-2020-landry,la-landry-lori,LA,la-16,"St. Martin, Iberia, St. Mary",NA,2020-la-16,F,C,Dem,25416,NA
Louisiana,17,2018,Kristine,Russell,52.3,47.74,NA,W,N,Y,contested,uncontested,contested,uncontested,0,1,la-17-2018-russell,la-russell-kristine,LA,la-17,Lafourche,NA,2018-la-17,F,O,NP,9534,NA
Louisiana,17,2018,Brad,Naquin,47.7,47.74,NA,L,N,Y,contested,other,contested,contested,0,0,la-17-2018-naquin,la-naquin-brad,LA,la-17,Lafourche,NA,2018-la-17,M,O,Rep,8708,NA
Louisiana,17,2020,Brent,Abadie,19,19.3,NA,L,N,Y,contested,other,contested,contested,0,0,la-17-2020-abadie,la-abadie-brent,LA,la-17,Lafourche,NA,2020-la-17,M,C,Rep,7934,NA
Louisiana,17,2020,Kristine,Russell,81,80.7,NA,W,N,Y,contested,uncontested,contested,uncontested,0,1,la-17-2020-russell,la-russell-kristine,LA,la-17,Lafourche,NA,2020-la-17,F,I,Rep,33179,NA
Louisiana,2,2020,Chris,Bowman,47,47.39,NA,L,N,Y,contested,other,contested,contested,0,0,la-02-2020-bowman,la-bowman-chris,LA,la-02,"Claiborne, Bienville, Jackson",NA,2020-la-02,M,C,Rep,9500,NA
Louisiana,2,2020,Daniel,Newell,53,52.61,NA,W,N,Y,contested,uncontested,contested,uncontested,0,1,la-02-2020-newell,la-newell-daniel,LA,la-02,"Claiborne, Bienville, Jackson",NA,2020-la-02,M,I,Dem,10547,NA
Louisiana,22,2020,Warren,Montgomery,64,63.58,NA,W,N,Y,contested,uncontested,contested,uncontested,0,1,la-22-2020-montgomery,la-montgomery-warren,LA,la-22,"Washington, St. Tammany",NA,2020-la-22,M,I,Rep,91911,NA
Louisiana,22,2020,Vincent,Wynne,36,36.42,NA,L,N,Y,contested,other,contested,contested,0,0,la-22-2020-wynne,la-wynne-vincent,LA,la-22,"Washington, St. Tammany",NA,2020-la-22,M,C,Rep,52652,NA
Louisiana,25,2020,Gilbert,Andry,22.69,NA,L,NA,Y,N,contested,other,contested,did_not_run,0,0,la-25-2020-andry,la-andry-gilbert,LA,la-25,Plaquemines,NA,2020-la-25,M,C,Rep,NA,2386
Louisiana,25,2020,Charles,Ballay,35.1,50.15,W,W,Y,Y,contested,contested,contested,contested,0,0,la-25-2020-ballay,la-ballay-charles,LA,la-25,Plaquemines,NA,2020-la-25,M,I,Rep,2575,3691
Louisiana,25,2020,Leo,Palazzo,27.67,49.85,W,L,Y,Y,contested,contested,contested,contested,0,0,la-25-2020-palazzo,la-palazzo-leo,LA,la-25,Plaquemines,NA,2020-la-25,M,C,Rep,2560,2910
Louisiana,25,2020,Terry,Sercovich,14.55,NA,L,NA,Y,N,contested,other,contested,did_not_run,0,0,la-25-2020-sercovich,la-sercovich-terry,LA,la-25,Plaquemines,NA,2020-la-25,M,C,Rep,NA,1539
Louisiana,27,2020,Charles,Cravins,48,47.75,NA,L,N,Y,contested,other,contested,contested,0,0,la-27-2020-cravins,la-cravins-charles,LA,la-27,St. Landry,NA,2020-la-27,M,I,Dem,18687,NA
Louisiana,27,2020,Chad,Pitre,52,52.25,NA,W,N,Y,contested,uncontested,contested,uncontested,0,1,la-27-2020-pitre,la-pitre-chad,LA,la-27,St. Landry,NA,2020-la-27,M,C,Rep,20451,NA
Louisiana,38,2020,W.,Barrett,NA,68.9,NA,W,N,Y,contested,uncontested,contested,uncontested,0,1,la-38-2020-barnett-iii,la-barnett-iii-w-thomas,LA,la-38,Cameron,NA,2020-la-38,M,C,Rep,2678,NA
Louisiana,38,2020,Jennifer,Jones,31,31.1,NA,L,N,Y,contested,other,contested,contested,0,0,la-38-2020-jones,la-jones-jennifer,LA,la-38,Cameron,NA,2020-la-38,F,I,Dem,1209,NA
Louisiana,4,2020,G.,Campbell,NA,48.21,NA,L,N,Y,contested,uncontested,contested,uncontested,0,1,la-04-2020-tew,la-tew-steve,LA,la-04,"Ouachita, Morehouse",NA,2020-la-04,M,O,Rep,35078,NA
Louisiana,4,2020,Steven,Tew,NA,51.79,NA,W,N,Y,contested,uncontested,contested,uncontested,0,1,la-04-2020-tew,la-tew-steve,LA,la-04,"Ouachita, Morehouse",NA,2020-la-04,M,O,NP,37683,NA
Louisiana,42,2020,Charles,Adams,62,62.08,NA,W,N,Y,contested,uncontested,contested,uncontested,0,1,la-42-2020-adams,la-adams-charles,LA,la-42,De Soto,NA,2020-la-42,M,C,Rep,8893,NA
Louisiana,42,2020,Gary,Evans,38,37.92,NA,L,N,Y,contested,other,contested,contested,0,0,la-42-2020-evans,la-evans-gary,LA,la-42,De Soto,NA,2020-la-42,M,I,Dem,5433,NA
Louisiana,6,2020,James,Paxton,72,72.08,NA,W,N,Y,contested,uncontested,contested,uncontested,0,1,la-06-2020-paxton,la-paxton-james,LA,la-06,"East Carroll, Madison, Tensas",NA,2020-la-06,M,I,Dem,6897,NA
Louisiana,6,2020,Moses,Williams,28,27.92,NA,L,N,Y,contested,other,contested,contested,0,0,la-06-2020-williams,la-williams-moses,LA,la-06,"East Carroll, Madison, Tensas",NA,2020-la-06,M,C,Dem,2672,NA
Louisiana,9,2020,Jermaine,Harris,35,34.42,NA,L,N,Y,contested,other,contested,contested,0,0,la-09-2020-harris,la-harris-jermaine,LA,la-09,Rapides,NA,2020-la-09,M,C,Dem,19203,NA
Louisiana,9,2020,Philip,Terrell,NA,65.48,NA,W,N,Y,contested,other,contested,contested,0,0,la-09-2020-harris,la-harris-jermaine,LA,la-09,Rapides,NA,2020-la-09,M,I,Ind,36427,NA
Louisiana,Orleans,2020,Arthur,Hunter,27.66,NA,L,NA,Y,N,contested,other,contested,did_not_run,0,0,la-orleans-2020-hunter,la-hunter-arthur,LA,la-orleans,Orleans,NA,2020-la-orleans,M,O,Dem,NA,44149
Louisiana,Orleans,2020,Keva,Landrum,34.77,42.18,W,L,Y,Y,contested,contested,contested,contested,0,0,la-orleans-2020-landrum,la-landrum-keva,LA,la-orleans,Orleans,NA,2020-la-orleans,F,O,Dem,30325,55487
Louisiana,Orleans,2020,Morris,Reed,8.13,NA,L,NA,Y,N,contested,other,contested,did_not_run,0,0,la-orleans-2020-reed,la-reed-morris,LA,la-orleans,Orleans,NA,2020-la-orleans,NA,O,Dem,NA,12975
Louisiana,Orleans,2020,Jason,Williams,29.44,57.82,W,W,Y,Y,contested,contested,contested,contested,0,0,la-orleans-2020-williams,la-williams-jason,LA,la-orleans,Orleans,NA,2020-la-orleans,M,O,Dem,41564,46977
Maine,1,2018,Kathryn,Slattery,100,53.34,W,W,Y,Y,uncontested,contested,uncontested,contested,1,0,me-01-2018-slattery,me-slattery-kathryn,ME,me-01,York,NA,2018-me-01,F,I,Dem,47920,15862
Maine,1,2018,Bernard,Broder,NA,46.66,NA,L,N,Y,other,contested,did_not_run,contested,0,0,me-01-2018-broder,me-broder-bernard,ME,me-01,York,NA,2018-me-01,M,C,Ind,41923,NA
Maine,2,2018,Jonathan,Sahrbeck,NA,100,NA,W,N,Y,other,uncontested,did_not_run,uncontested,0,1,me-02-2018-sahrbeck,me-sahrbeck-jonathan,ME,me-02,Cumberland,NA,2018-me-02,M,O,Ind,40289,NA
Maine,2,2018,Jon,Gale,36.19,NA,W,NA,Y,N,contested,other,contested,did_not_run,0,0,me-02-2018-gale,me-gale-jon,ME,me-02,Cumberland,NA,2018-me-02,M,O,Dem,NA,11849
Maine,2,2018,N.,Levy,31.17,NA,L,NA,Y,N,contested,other,contested,did_not_run,0,0,me-02-2018-levy,me-levy-n,ME,me-02,Cumberland,NA,2018-me-02,M,O,Dem,NA,10204
Maine,2,2018,Frayla,Tarpinian,32.64,NA,L,NA,Y,N,contested,other,contested,did_not_run,0,0,me-02-2018-tarpinian,me-tarpinian-frayla,ME,me-02,Cumberland,NA,2018-me-02,F,O,Dem,NA,10688
Maine,2,2018,Randall,Bates,100,NA,W,NA,Y,N,uncontested,other,uncontested,did_not_run,1,0,me-02-2018-bates,me-bates-randall,ME,me-02,Cumberland,NA,2018-me-02,M,O,Rep,NA,15545
Maine,3,2018,Thomas,Carey,59.43,42.13,W,L,Y,Y,contested,contested,contested,contested,0,0,me-03-2018-carey,me-carey-s,ME,me-03,"Androscoggin, Franklin, Oxford",NA,2018-me-03,M,C,Rep,34564,7029
Maine,3,2018,Andrew,Robinson,100,57.87,W,W,Y,Y,uncontested,contested,uncontested,contested,1,0,me-03-2018-robinson,me-robinson-andrew,ME,me-03,"Androscoggin, Franklin, Oxford",NA,2018-me-03,M,I,Dem,47481,11897
Maine,3,2018,Alexander,Willette,40.57,NA,L,NA,Y,N,contested,other,contested,did_not_run,0,0,me-03-2018-willette,me-willette-alexander,ME,me-03,"Androscoggin, Franklin, Oxford",NA,2018-me-03,M,C,Rep,NA,4799
Maine,4,2018,Maeghan,Maloney,100,54.7,W,W,Y,Y,uncontested,contested,uncontested,contested,1,0,me-04-2018-maloney,me-maloney-maeghan,ME,me-04,"Kennebec, Somerset",NA,2018-me-04,F,I,Dem,41307,12682
Maine,4,2018,Kevin,Sullivan,100,45.3,W,L,Y,Y,uncontested,contested,uncontested,contested,1,0,me-04-2018-sullivan,me-sullivan-kevin,ME,me-04,"Kennebec, Somerset",NA,2018-me-04,M,C,Rep,34214,11345
Maine,5,2018,Joseph,Belisle,100,42.23,W,L,Y,Y,uncontested,contested,uncontested,contested,1,0,me-05-2018-belisle,me-belisle-joseph,ME,me-05,"Penobscot, Piscataquis",NA,2018-me-05,M,O,Dem,29445,489
Maine,5,2018,Marianne,Lynch,100,57.77,W,W,Y,Y,uncontested,contested,uncontested,contested,1,0,me-05-2018-lynch,me-lynch-marianne,ME,me-05,"Penobscot, Piscataquis",NA,2018-me-05,F,O,Rep,40278,10774
Maine,6,2018,Natasha,Irving,100,54.79,W,W,Y,Y,uncontested,contested,uncontested,contested,1,0,me-06-2018-irving,me-irving-natasha,ME,me-06,"Knox, Lincoln, Sagadahoc, Waldo",NA,2018-me-06,F,C,Dem,41891,14524
Maine,6,2018,Jonathan,Liberman,100,45.21,W,L,Y,Y,uncontested,contested,uncontested,contested,1,0,me-06-2018-liberman,me-liberman-jonathan,ME,me-06,"Knox, Lincoln, Sagadahoc, Waldo",NA,2018-me-06,M,I,Rep,34565,10813
Maine,7,2018,Matthew,Foster,100,54.15,W,W,Y,Y,uncontested,contested,uncontested,contested,1,0,me-07-2018-foster,me-foster-matthew,ME,me-07,"Hancock, Washington",NA,2018-me-07,M,I,Rep,21297,6162
Maine,7,2018,Steven,Juskewitch,NA,45.85,NA,L,N,Y,other,contested,did_not_run,contested,0,0,me-07-2018-juskewitch,me-juskewitch-steven,ME,me-07,"Hancock, Washington",NA,2018-me-07,M,C,Ind,18032,NA
Maine,8,2018,Todd,Collins,100,100,W,W,Y,Y,uncontested,uncontested,uncontested,uncontested,1,1,me-08-2018-collins,me-collins-todd,ME,me-08,Aroostook,NA,2018-me-08,M,I,Dem,22512,3519
Maryland,Allegany,2018,Michael,Twigg,100,98.5,W,W,Y,Y,uncontested,uncontested,uncontested,uncontested,1,1,md-allegany-2018-twigg,md-twigg-michael,MD,md-allegany,Allegany,NA,2018-md-allegany,M,I,Rep,19770,5796
Maryland,Anne Arundel,2018,Wes,Adams,54.1,47.1,W,L,Y,Y,contested,contested,contested,contested,0,0,md-anne-arundel-2018-adams,md-adams-wes,MD,md-anne-arundel,Anne Arundel,NA,2018-md-anne-arundel,M,I,Rep,105135,14261
Maryland,Anne Arundel,2018,Kathy,Rogers,45.9,NA,L,NA,Y,N,contested,other,contested,did_not_run,0,0,md-anne-arundel-2018-rogers,md-rogers-kathy,MD,md-anne-arundel,Anne Arundel,NA,2018-md-anne-arundel,F,C,Rep,NA,12105
Maryland,Anne Arundel,2018,Anne,Leitess,100,52.9,W,W,Y,Y,uncontested,contested,uncontested,contested,1,0,md-anne-arundel-2018-leitess,md-leitess-anne,MD,md-anne-arundel,Anne Arundel,NA,2018-md-anne-arundel,F,C,Dem,118132,31956
Maryland,Baltimore City,2018,Marilyn,Mosby,49.4,93.7,W,W,Y,Y,contested,uncontested,contested,uncontested,0,1,md-baltimore-city-2018-mosby,md-mosby-marilyn,MD,md-baltimore-city,Baltimore City,NA,2018-md-baltimore-city,F,I,Dem,39508,39766
Maryland,Baltimore City,2018,Ivan,Bates,28.1,NA,L,NA,Y,N,contested,other,contested,did_not_run,0,0,md-baltimore-city-2018-bates,md-bates-ivan,MD,md-baltimore-city,Baltimore City,NA,2018-md-baltimore-city,M,C,Dem,NA,22619
Maryland,Baltimore City,2018,Thiru,Vignarajah,22.5,NA,L,NA,Y,N,contested,other,contested,did_not_run,0,0,md-baltimore-city-2018-bates,md-bates-ivan,MD,md-baltimore-city,Baltimore City,NA,2018-md-baltimore-city,M,C,Dem,NA,18130
Maryland,Baltimore County,2018,Scott,Shellenberger,100,97.9,W,W,Y,Y,NA,NA,uncontested,uncontested,1,1,NA,NA,NA,NA,NA,NA,NA,M,I,Dem,239384,67433
Maryland,Calvert,2018,Andrew,Rappaport,66.8,97.2,W,W,Y,Y,contested,uncontested,contested,uncontested,0,1,md-calvert-2018-rappaport,md-rappaport-andrew,MD,md-calvert,Calvert,NA,2018-md-calvert,M,O,Rep,30022,5764
Maryland,Calvert,2018,Kathryn,Marsh,33.2,NA,L,NA,Y,N,contested,other,contested,did_not_run,0,0,md-calvert-2018-marsh,md-marsh-kathryn,MD,md-calvert,Calvert,NA,2018-md-calvert,F,O,Rep,NA,2859
Maryland,Caroline,2018,Joe,Riley,52.5,97.7,W,W,Y,Y,contested,other,contested,uncontested,0,1,md-caroline-2018-keogh,md-keogh-maureen,MD,md-caroline,Caroline,NA,2018-md-caroline,M,I,Rep,9119,1532
Maryland,Caroline,2018,Maureen,Keogh,47.5,NA,L,NA,Y,N,contested,other,contested,did_not_run,0,0,md-caroline-2018-keogh,md-keogh-maureen,MD,md-caroline,Caroline,NA,2018-md-caroline,F,C,Rep,NA,1384
Maryland,Carroll,2018,Brian,DeLeonardo,100,98.3,W,W,Y,Y,uncontested,uncontested,uncontested,uncontested,1,1,md-carroll-2018-deleonardo,md-deleonardo-brian,MD,md-carroll,Carroll,NA,2018-md-carroll,M,I,Rep,60183,12537
Maryland,Cecil,2018,Amanda,Bessicks,50.8,97.5,W,W,Y,Y,contested,uncontested,contested,uncontested,0,1,md-cecil-2018-bessicks,md-bessicks-amanda,MD,md-cecil,Cecil,NA,2018-md-cecil,F,O,Rep,26833,2841
Maryland,Cecil,2018,Karl,Fockler,31.7,NA,L,NA,Y,N,contested,other,contested,did_not_run,0,0,md-cecil-2018-fockler,md-fockler-karl,MD,md-cecil,Cecil,NA,2018-md-cecil,M,O,Rep,NA,1773
Maryland,Cecil,2018,Kevin,Urick,17.5,NA,L,NA,Y,N,contested,other,contested,did_not_run,0,0,md-cecil-2018-urick,md-urick-kevin,MD,md-cecil,Cecil,NA,2018-md-cecil,M,O,Rep,NA,928
Maryland,Charles,2018,Anthony,Covington,100,98.2,W,W,Y,Y,uncontested,uncontested,uncontested,uncontested,1,1,md-charles-2018-covington,md-covington-anthony,MD,md-charles,Charles,NA,2018-md-charles,M,I,Dem,52530,15319
Maryland,Dorchester,2018,William,Jones,100,97.8,W,W,Y,Y,uncontested,uncontested,uncontested,uncontested,1,1,md-dorchester-2018-jones,md-jones-william,MD,md-dorchester,Dorchester,NA,2018-md-dorchester,M,I,Dem,9708,1761
Maryland,Frederick,2018,Charles,Smith,100,95.7,W,W,Y,Y,uncontested,uncontested,uncontested,uncontested,1,1,md-frederick-2018-smith,md-smith-charles,MD,md-frederick,Frederick,NA,2018-md-frederick,M,I,Rep,74596,13443
Maryland,Garrett,2018,Lisa,Thayer-Welch,100,98.3,W,W,Y,Y,uncontested,uncontested,uncontested,uncontested,1,1,md-garrett-2018-thayer-welch,md-thayer-welch-lisa,MD,md-garrett,Garrett,NA,2018-md-garrett,F,I,Rep,9092,2659
Maryland,Harford,2018,Albert,Peisinger,38.8,63.1,W,W,Y,Y,contested,contested,contested,contested,0,0,md-harford-2018-peisinger,md-peisinger-albert,MD,md-harford,Harford,NA,2018-md-harford,M,O,Rep,67581,6870
Maryland,Harford,2018,Lisa,Marts,20,NA,L,NA,Y,N,contested,other,contested,did_not_run,0,0,md-harford-2018-marts,md-marts-lisa,MD,md-harford,Harford,NA,2018-md-harford,F,O,Rep,NA,3538
Maryland,Harford,2018,David,Ryden,32.1,NA,L,NA,Y,N,contested,other,contested,did_not_run,0,0,md-harford-2018-ryden,md-ryden-david,MD,md-harford,Harford,NA,2018-md-harford,M,O,Rep,NA,5678
Maryland,Harford,2018,Steven,Trostle,9,NA,L,NA,Y,N,contested,other,contested,did_not_run,0,0,md-harford-2018-trostle,md-trostle-steven,MD,md-harford,Harford,NA,2018-md-harford,M,O,Rep,NA,1600
Maryland,Harford,2018,Carlos,Taylor,100,36.7,W,L,Y,Y,uncontested,contested,uncontested,contested,1,0,md-harford-2018-taylor,md-taylor-carlos,MD,md-harford,Harford,NA,2018-md-harford,M,O,Dem,39311,11476
Maryland,Howard,2018,Kim,Oldham,100,37.5,W,L,Y,Y,uncontested,contested,uncontested,contested,1,0,md-howard-2018-oldham,md-oldham-kim,MD,md-howard,Howard,NA,2018-md-howard,F,O,Rep,51763,8555
Maryland,Howard,2018,Rich,Gibson,100,62.3,W,W,Y,Y,uncontested,contested,uncontested,contested,1,0,md-howard-2018-gibson,md-gibson-rich,MD,md-howard,Howard,NA,2018-md-howard,M,O,Dem,86166,26996
Maryland,Kent,2018,Bryan,DiGregory,53.6,59.2,W,W,Y,Y,contested,other,contested,contested,0,0,md-kent-2018-meehan,md-meehan-andrew,MD,md-kent,Kent,NA,2018-md-kent,M,O,Dem,5037,1016
Maryland,Kent,2018,Andrew,Meehan,46.4,NA,L,NA,Y,N,contested,other,contested,did_not_run,0,0,md-kent-2018-meehan,md-meehan-andrew,MD,md-kent,Kent,NA,2018-md-kent,M,O,Dem,NA,881
Maryland,Kent,2018,Robert,Strong,100,40.7,W,L,Y,Y,uncontested,contested,uncontested,contested,1,0,md-kent-2018-strong,md-strong-robert,MD,md-kent,Kent,NA,2018-md-kent,M,O,Rep,3462,1151
Maryland,Montgomery,2018,John,McCarthy,100,98.5,W,W,Y,Y,uncontested,uncontested,uncontested,uncontested,1,1,md-montgomery-2018-mccarthy,md-mccarthy-john,MD,md-montgomery,Montgomery,NA,2018-md-montgomery,M,I,Dem,333714,101456
Maryland,Prince George's,2018,Aisha,Braveboy,62.8,98.7,W,W,Y,Y,contested,uncontested,contested,uncontested,0,1,md-prince-george-s-2018-braveboy,md-braveboy-aisha,MD,md-prince-george-s,Prince George's,NA,2018-md-prince-george-s,F,O,Dem,285741,78320
Maryland,Prince George's,2018,D.,Lyles,10.2,NA,L,NA,Y,N,contested,other,contested,did_not_run,0,0,md-prince-george-s-2018-lyles,md-lyles-d,MD,md-prince-george-s,Prince George's,NA,2018-md-prince-george-s,M,O,Dem,NA,12680
Maryland,Prince George's,2018,Victor,Ramirez,27,NA,L,NA,Y,N,contested,other,contested,did_not_run,0,0,md-prince-george-s-2018-ramirez,md-ramirez-victor,MD,md-prince-george-s,Prince George's,NA,2018-md-prince-george-s,M,O,Dem,NA,33653
Maryland,Prince George's,2018,Bruce,Johnson,NA,0.3,NA,L,N,Y,contested,uncontested,contested,uncontested,0,1,md-prince-george-s-2018-braveboy,md-braveboy-aisha,MD,md-prince-george-s,Prince George's,NA,2018-md-prince-george-s,M,O,NP,873,NA
Maryland,Queen Anne's,2018,Lance,Richardson,100,98.5,W,W,Y,Y,uncontested,uncontested,uncontested,uncontested,1,1,md-queen-anne-s-2018-richardson,md-richardson-lance,MD,md-queen-anne-s,Queen Anne's,NA,2018-md-queen-anne-s,M,I,Rep,18675,3997
Maryland,Somerset,2018,Wess,Garner,100,97.2,W,W,Y,Y,uncontested,uncontested,uncontested,uncontested,1,1,md-somerset-2018-garner,md-garner-wess,MD,md-somerset,Somerset,NA,2018-md-somerset,M,I,Rep,5631,1388
Maryland,St. Mary's,2018,Richard,Fritz,100,96,W,W,Y,Y,uncontested,uncontested,uncontested,uncontested,1,1,md-st-mary-s-2018-fritz,md-fritz-richard,MD,md-st-mary-s,St. Mary's,NA,2018-md-st-mary-s,M,I,Rep,30996,4749
Maryland,Talbot,2018,Scott,Patterson,100,97.4,W,W,Y,Y,uncontested,uncontested,uncontested,uncontested,1,1,md-talbot-2018-patterson,md-patterson-scott,MD,md-talbot,Talbot,NA,2018-md-talbot,M,I,Dem,13452,2732
Maryland,Washington,2018,Charles,Strong,100,54.7,W,W,Y,Y,uncontested,contested,uncontested,contested,1,0,md-washington-2018-strong,md-strong-charles,MD,md-washington,Washington,NA,2018-md-washington,M,I,Rep,26716,6242
Maryland,Washington,2018,Bernard,Selmer,100,45.3,W,L,Y,Y,uncontested,contested,uncontested,contested,1,0,md-washington-2018-strong,md-strong-charles,MD,md-washington,Washington,NA,2018-md-washington,M,C,Dem,22145,5335
Maryland,Wicomico,2018,Jamie,Dykes,100,58.6,W,W,Y,Y,uncontested,contested,uncontested,contested,1,0,md-wicomico-2018-dykes,md-dykes-jamie,MD,md-wicomico,Wicomico,NA,2018-md-wicomico,F,I,Rep,19496,3348
Maryland,Wicomico,2018,W.,Mitchell,100,41.4,W,L,Y,Y,uncontested,contested,uncontested,contested,1,0,md-wicomico-2018-mitchell,md-mitchell-w,MD,md-wicomico,Wicomico,NA,2018-md-wicomico,M,C,Dem,13772,3903
